job_id,train_lang,model,experiment,dataset,timestamp,d,std,n_neurons,n_layers,eval_dataset,baseline,delta_at_ablate,best_amp_delta,best_amp_scale,summary_path
25643890,zh,Qwen/Qwen3-14B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T18:05:33.218622,0.5,0.3,136940,262,fact_check_mandarin_chinese_smol_with_gen,0.743,-0.283,0.021,1.07,runs/25643890/zh/Qwen_Qwen3-14B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.0,90052,426,fact_check_english_smol_with_gen,0.766,-0.348,0.055,1.3,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.0,90052,426,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.082,0.013,1.02,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.0,90052,426,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.241,0.016,1.3,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.1,39056,328,fact_check_english_smol_with_gen,0.766,-0.008,0.016,1.03,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.1,39056,328,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.063,0.006,1.02,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.1,39056,328,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.215,0.0,1.03,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.2,27564,263,fact_check_english_smol_with_gen,0.766,0.031,0.047,1.05,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.2,27564,263,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.069,0.094,1.5,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.2,27564,263,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.162,0.0,1.03,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.3,22172,222,fact_check_english_smol_with_gen,0.766,-0.094,0.02,1.01,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.3,22172,222,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.132,0.025,1.01,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,arz,Qwen/Qwen3-8B,fact_check,egyptian_arabic_smol_with_gen,2026-04-15T16:20:12.752086,0.5,0.3,22172,222,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.215,0.0,1.03,runs/25644060/arz/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.0,681494,428,fact_check_english_smol_with_gen,0.766,-0.766,0.078,1.04,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.0,681494,428,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.604,0.0,1.02,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.0,681494,428,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.702,-0.01,1.005,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.1,421831,352,fact_check_english_smol_with_gen,0.766,-0.766,0.086,1.04,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.1,421831,352,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.604,0.0,1.005,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.1,421831,352,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.702,0.0,1.005,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.2,336373,305,fact_check_english_smol_with_gen,0.766,-0.766,0.082,1.03,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.2,336373,305,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.604,0.0,1.005,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.2,336373,305,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.702,-0.016,1.01,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.3,281555,271,fact_check_english_smol_with_gen,0.766,-0.766,0.086,1.04,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.3,281555,271,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.597,-0.013,1.01,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,en,Qwen/Qwen3-8B,fact_check,english_smol_with_gen,2026-04-15T15:40:27.133604,0.5,0.3,281555,271,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.702,-0.021,1.005,runs/25644060/en/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.0,97286,414,fact_check_english_smol_with_gen,0.766,-0.215,0.109,1.3,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.0,97286,414,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.038,0.038,1.05,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.0,97286,414,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.173,0.016,1.04,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.1,71773,309,fact_check_english_smol_with_gen,0.766,-0.215,0.062,1.1,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.1,71773,309,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.038,0.025,1.3,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.1,71773,309,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.173,-0.01,1.005,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.2,60741,253,fact_check_english_smol_with_gen,0.766,-0.215,0.082,1.3,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.2,60741,253,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.038,0.025,1.05,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.2,60741,253,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.173,-0.01,1.01,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.3,51283,229,fact_check_english_smol_with_gen,0.766,-0.215,0.102,1.3,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.3,51283,229,fact_check_egyptian_arabic_smol_with_gen,0.604,-0.038,0.038,1.1,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
25644060,zh,Qwen/Qwen3-8B,fact_check,mandarin_chinese_smol_with_gen,2026-04-15T16:54:04.307749,0.5,0.3,51283,229,fact_check_mandarin_chinese_smol_with_gen,0.702,-0.173,-0.005,1.03,runs/25644060/zh/Qwen_Qwen3-8B_fact_check/patching_results/summary.txt
